codigo_ibge,municipio,uf,eixo_id,n_contratos,valor_total,subeixos_atingidos,fontes,nivel_documentacao,rotulo_nivel
3163508,SÃO JOSÉ DO JACURI,MG,busca_ativa_escolar,1,9355079.17,programas_permanencia,Transferegov,1,registro_isolado
3163706,SÃO LOURENÇO,MG,primeira_infancia,1,3237690.17,creche_pre_escola,Transferegov,1,registro_isolado
3163706,São Lourenço,MG,primeira_infancia,1,0.0,creche_pre_escola,PNCP,1,registro_isolado
3164100,SÃO PEDRO DO SUAÇUÍ,MG,seguranca_alimentar,1,455000.0,equipamentos_san,Transferegov,1,registro_isolado
3164209,SÃO ROMÃO,MG,seguranca_alimentar,1,312835.05,equipamentos_san,Transferegov,1,registro_isolado
3164506,SÃO SEBASTIÃO DO MARANHÃO,MG,seguranca_alimentar,1,606000.0,equipamentos_san,Transferegov,1,registro_isolado
3164704,SÃO SEBASTIÃO DO PARAÍSO,MG,primeira_infancia,1,5896332.99,creche_pre_escola,Transferegov,1,registro_isolado
3165107,São Tomás de Aquino,MG,primeira_infancia,1,33420.0,creche_pre_escola,PNCP,1,registro_isolado
3165909,SENADOR MODESTINO GONÇALVES,MG,seguranca_alimentar,1,455000.0,equipamentos_san,Transferegov,1,registro_isolado
3167301,SILVEIRÂNIA,MG,primeira_infancia,1,3539513.32,creche_pre_escola,Transferegov,1,registro_isolado
3167905,Tabuleiro,MG,primeira_infancia,1,14316.8,creche_pre_escola,PNCP,1,registro_isolado
3168002,Taiobeiras,MG,primeira_infancia,1,14630.0,creche_pre_escola,PNCP,1,registro_isolado
3168309,TAQUARAÇU DE MINAS,MG,seguranca_alimentar,1,695000.0,agricultura_familiar,Transferegov,1,registro_isolado
3168309,Taquaraçu de Minas,MG,seguranca_alimentar,1,83362.61,alimentacao_escolar,PNCP,1,registro_isolado
3168606,TEÓFILO OTONI,MG,primeira_infancia,1,3539513.32,creche_pre_escola,Transferegov,1,registro_isolado
3168705,TIMÓTEO,MG,primeira_infancia,1,3237690.11,creche_pre_escola,Transferegov,1,registro_isolado
3169307,TRÊS CORAÇÕES,MG,busca_ativa_escolar,1,9421308.3,programas_permanencia,Transferegov,1,registro_isolado
3169307,TRÊS CORAÇÕES,MG,seguranca_alimentar,2,1375747.13,equipamentos_san,Transferegov,1,registro_isolado
3169604,Tupaciguara,MG,busca_ativa_escolar,1,181800.0,transporte_escolar,PNCP,1,registro_isolado
3169703,TURMALINA,MG,primeira_infancia,1,5466960.99,creche_pre_escola,Transferegov,1,registro_isolado
3169703,Turmalina,MG,seguranca_alimentar,1,3833.5,agricultura_familiar,PNCP,1,registro_isolado
3169901,UBÁ,MG,primeira_infancia,1,5546061.7,creche_pre_escola,Transferegov,1,registro_isolado
3169901,Ubá,MG,saude_mental,1,30600.0,raps_geral,PNCP,1,registro_isolado
3170057,UBAPORANGA,MG,seguranca_alimentar,1,250000.0,equipamentos_san,Transferegov,1,registro_isolado
3170107,UBERABA,MG,busca_ativa_escolar,1,11354416.74,programas_permanencia,Transferegov,1,registro_isolado
3170107,UBERABA,MG,seguranca_alimentar,1,404040.6,equipamentos_san,Transferegov,1,registro_isolado
3170206,UBERLÂNDIA,MG,busca_ativa_escolar,1,12362411.41,programas_permanencia,Transferegov,1,registro_isolado
3170206,UBERLÂNDIA,MG,primeira_infancia,1,5582133.29,creche_pre_escola,Transferegov,1,registro_isolado
3170206,Uberlândia,MG,primeira_infancia,1,1649.85,pre_natal_neonatal,PNCP,1,registro_isolado
3170305,UMBURATIBA,MG,primeira_infancia,1,3539513.32,creche_pre_escola,Transferegov,1,registro_isolado
3170529,URUCUIA,MG,seguranca_alimentar,1,1200000.0,agricultura_familiar,Transferegov,1,registro_isolado
3170529,Urucuia,MG,seguranca_alimentar,3,537830.2,agricultura_familiar;alimentacao_escolar,PNCP,2,registros_recorrentes
3170909,VARZELÂNDIA,MG,primeira_infancia,1,5378837.3,creche_pre_escola,Transferegov,1,registro_isolado
3171030,VERDELÂNDIA,MG,busca_ativa_escolar,2,9140000.030000001,programas_permanencia;transporte_escolar,Transferegov,1,registro_isolado
3171030,VERDELÂNDIA,MG,primeira_infancia,1,3256904.71,creche_pre_escola,Transferegov,1,registro_isolado
3171030,VERDELÂNDIA,MG,seguranca_alimentar,4,3614000.0,agricultura_familiar;equipamentos_san,Transferegov,2,registros_recorrentes
3171204,VESPASIANO,MG,busca_ativa_escolar,1,10991094.63,programas_permanencia,Transferegov,1,registro_isolado
3171204,VESPASIANO,MG,primeira_infancia,1,5370972.03,creche_pre_escola,Transferegov,1,registro_isolado
3171303,VIÇOSA,MG,primeira_infancia,2,9092144.08,creche_pre_escola,Transferegov,1,registro_isolado
3171600,VIRGEM DA LAPA,MG,primeira_infancia,1,3539513.32,creche_pre_escola,Transferegov,1,registro_isolado
3171600,Virgem da Lapa,MG,busca_ativa_escolar,2,1963410.0,transporte_escolar,PNCP,1,registro_isolado
3171709,Virgínia,MG,primeira_infancia,1,414000.0,creche_pre_escola,PNCP,1,registro_isolado
3171808,VIRGINÓPOLIS,MG,seguranca_alimentar,1,455000.0,equipamentos_san,Transferegov,1,registro_isolado
3171907,VIRGOLÂNDIA,MG,seguranca_alimentar,1,588420.3,agricultura_familiar,Transferegov,1,registro_isolado
3172004,VISCONDE DO RIO BRANCO,MG,primeira_infancia,1,3237690.11,creche_pre_escola,Transferegov,1,registro_isolado
3172202,Wenceslau Braz,MG,busca_ativa_escolar,14,29932.84,programas_permanencia,PNCP,3,atividade_substancial
3200102,AFONSO CLÁUDIO,ES,busca_ativa_escolar,2,12750209.86,programas_permanencia,Transferegov,1,registro_isolado
3200102,AFONSO CLÁUDIO,ES,primeira_infancia,1,3250456.57,creche_pre_escola,Transferegov,1,registro_isolado
3200136,ÁGUIA BRANCA,ES,primeira_infancia,1,3333271.58,creche_pre_escola,Transferegov,1,registro_isolado
3200169,ÁGUA DOCE DO NORTE,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3200201,ALEGRE,ES,busca_ativa_escolar,1,7940575.79,programas_permanencia,Transferegov,1,registro_isolado
3200201,ALEGRE,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3200300,Alfredo Chaves,ES,busca_ativa_escolar,1,30397.0,programas_permanencia,PNCP,1,registro_isolado
3200300,Alfredo Chaves,ES,primeira_infancia,3,15131.05,visitacao_domiciliar,PNCP,2,registros_recorrentes
3200409,ANCHIETA,ES,busca_ativa_escolar,1,11066317.66,programas_permanencia,Transferegov,1,registro_isolado
3200607,ARACRUZ,ES,busca_ativa_escolar,1,13138672.23,programas_permanencia,Transferegov,1,registro_isolado
3200607,ARACRUZ,ES,primeira_infancia,2,8992238.27,creche_pre_escola,Transferegov,1,registro_isolado
3200904,Barra de São Francisco,ES,primeira_infancia,2,23230.0,creche_pre_escola,PNCP,1,registro_isolado
3201001,BOA ESPERANÇA,ES,primeira_infancia,1,3249381.78,creche_pre_escola,Transferegov,1,registro_isolado
3201159,BREJETUBA,ES,primeira_infancia,1,3508897.71,creche_pre_escola,Transferegov,1,registro_isolado
3201209,CACHOEIRO DE ITAPEMIRIM,ES,seguranca_alimentar,2,1298065.34,equipamentos_san,Transferegov,1,registro_isolado
3201308,CARIACICA,ES,primeira_infancia,1,5488220.74,creche_pre_escola,Transferegov,1,registro_isolado
3201308,CARIACICA,ES,seguranca_alimentar,1,402020.67,equipamentos_san,Transferegov,1,registro_isolado
3201407,CASTELO,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3201506,COLATINA,ES,busca_ativa_escolar,1,9499753.3,programas_permanencia,Transferegov,1,registro_isolado
3201506,Colatina,ES,primeira_infancia,2,59220.0,visitacao_domiciliar,PNCP,1,registro_isolado
3201605,CONCEIÇÃO DA BARRA,ES,busca_ativa_escolar,1,450000.0,transporte_escolar,Transferegov,1,registro_isolado
3201704,Conceição do Castelo,ES,busca_ativa_escolar,5,14595.2,programas_permanencia,PNCP,2,registros_recorrentes
3202009,DORES DO RIO PRETO,ES,busca_ativa_escolar,1,9499753.29,programas_permanencia,Transferegov,1,registro_isolado
3202009,Dores do Rio Preto,ES,busca_ativa_escolar,1,15294.16,transporte_escolar,PNCP,1,registro_isolado
3202108,ECOPORANGA,ES,busca_ativa_escolar,1,11066317.66,programas_permanencia,Transferegov,1,registro_isolado
3202207,FUNDÃO,ES,busca_ativa_escolar,1,7940575.79,programas_permanencia,Transferegov,1,registro_isolado
3202207,FUNDÃO,ES,primeira_infancia,1,3249381.77,creche_pre_escola,Transferegov,1,registro_isolado
3202256,GOVERNADOR LINDENBERG,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3202256,GOVERNADOR LINDENBERG,ES,seguranca_alimentar,2,875000.0,agricultura_familiar,Transferegov,1,registro_isolado
3202405,GUARAPARI,ES,primeira_infancia,2,8992238.27,creche_pre_escola,Transferegov,1,registro_isolado
3202454,IBATIBA,ES,primeira_infancia,1,5483569.56,creche_pre_escola,Transferegov,1,registro_isolado
3202504,IBIRAÇU,ES,primeira_infancia,1,3535190.12,creche_pre_escola,Transferegov,1,registro_isolado
3202553,IBITIRAMA,ES,busca_ativa_escolar,1,9499753.29,programas_permanencia,Transferegov,1,registro_isolado
3202553,IBITIRAMA,ES,seguranca_alimentar,1,201833.0,agricultura_familiar,Transferegov,1,registro_isolado
3202652,IRUPI,ES,primeira_infancia,1,5496700.0,creche_pre_escola,Transferegov,1,registro_isolado
3202702,ITAGUAÇU,ES,primeira_infancia,1,10966681.12,creche_pre_escola;visitacao_domiciliar,Transferegov,1,registro_isolado
3202801,ITAPEMIRIM,ES,busca_ativa_escolar,1,9499753.29,programas_permanencia,Transferegov,1,registro_isolado
3202801,ITAPEMIRIM,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3202900,Itarana,ES,busca_ativa_escolar,8,1122717.3699999999,transporte_escolar,PNCP,2,registros_recorrentes
3203007,IÚNA,ES,busca_ativa_escolar,1,11066317.66,programas_permanencia,Transferegov,1,registro_isolado
3203007,IÚNA,ES,primeira_infancia,1,3250456.57,creche_pre_escola,Transferegov,1,registro_isolado
3203056,JAGUARÉ,ES,primeira_infancia,2,9206427.309999999,creche_pre_escola,Transferegov,1,registro_isolado
3203056,Jaguaré,ES,saude_mental,1,1255003.7545,raps_geral,PNCP,1,registro_isolado
3203106,Jerônimo Monteiro,ES,busca_ativa_escolar,1,21947.71,transporte_escolar,PNCP,1,registro_isolado
3203205,LINHARES,ES,busca_ativa_escolar,1,11066317.66,programas_permanencia,Transferegov,1,registro_isolado
3203205,LINHARES,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3203205,Linhares,ES,saude_mental,1,1555500.001,raps_geral,PNCP,1,registro_isolado
3203304,MANTENÓPOLIS,ES,primeira_infancia,1,3250000.0,creche_pre_escola,Transferegov,1,registro_isolado
3203320,MARATAÍZES,ES,busca_ativa_escolar,1,9499753.29,programas_permanencia,Transferegov,1,registro_isolado
3203353,MARILÂNDIA,ES,primeira_infancia,1,3508897.71,creche_pre_escola,Transferegov,1,registro_isolado
3203502,MONTANHA,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3203700,MUNIZ FREIRE,ES,primeira_infancia,1,5622690.66,creche_pre_escola,Transferegov,1,registro_isolado
3204054,PEDRO CANÁRIO,ES,primeira_infancia,1,5778526.46,creche_pre_escola,Transferegov,1,registro_isolado
3204104,PINHEIROS,ES,primeira_infancia,1,3508897.71,creche_pre_escola,Transferegov,1,registro_isolado
3204203,PIÚMA,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3204351,Rio Bananal,ES,busca_ativa_escolar,1,70252.2,programas_permanencia,PNCP,1,registro_isolado
3204559,SANTA MARIA DE JETIBÁ,ES,primeira_infancia,1,3249381.77,creche_pre_escola,Transferegov,1,registro_isolado
3204658,SÃO DOMINGOS DO NORTE,ES,primeira_infancia,1,3249381.77,creche_pre_escola,Transferegov,1,registro_isolado
3204658,SÃO DOMINGOS DO NORTE,ES,seguranca_alimentar,1,300500.0,agricultura_familiar,Transferegov,1,registro_isolado
3204807,SÃO JOSÉ DO CALÇADO,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3204906,SÃO MATEUS,ES,busca_ativa_escolar,1,11066317.66,programas_permanencia,Transferegov,1,registro_isolado
3204906,SÃO MATEUS,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3204906,São Mateus,ES,saude_mental,2,103200.0,raps_geral,PNCP,1,registro_isolado
3204955,SÃO ROQUE DO CANAÃ,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3205002,SERRA,ES,busca_ativa_escolar,1,13005476.76,programas_permanencia,Transferegov,1,registro_isolado
3205002,SERRA,ES,primeira_infancia,1,3500902.87,creche_pre_escola,Transferegov,1,registro_isolado
3205002,SERRA,ES,seguranca_alimentar,2,6000000.0,agricultura_familiar,Transferegov,1,registro_isolado
3205010,SOORETAMA,ES,primeira_infancia,2,8992238.27,creche_pre_escola,Transferegov,1,registro_isolado
3205036,VARGEM ALTA,ES,primeira_infancia,1,5483340.57,creche_pre_escola,Transferegov,1,registro_isolado
3205036,Vargem Alta,ES,primeira_infancia,9,333079.4,creche_pre_escola,PNCP,2,registros_recorrentes
3205069,Venda Nova do Imigrante,ES,primeira_infancia,1,187000.0044,creche_pre_escola,PNCP,1,registro_isolado
3205101,VIANA,ES,busca_ativa_escolar,1,7940575.92,programas_permanencia,Transferegov,1,registro_isolado
3205101,VIANA,ES,primeira_infancia,1,3249381.77,creche_pre_escola,Transferegov,1,registro_isolado
3205101,VIANA,ES,seguranca_alimentar,1,775000.0,equipamentos_san,Transferegov,1,registro_isolado
3205101,Viana,ES,primeira_infancia,1,2011106.16,creche_pre_escola,PNCP,1,registro_isolado
3205150,VILA PAVÃO,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3205150,Vila Pavão,ES,busca_ativa_escolar,2,279209.45,transporte_escolar,PNCP,1,registro_isolado
3205176,VILA VALÉRIO,ES,primeira_infancia,1,3249381.77,creche_pre_escola,Transferegov,1,registro_isolado
3205200,VILA VELHA,ES,busca_ativa_escolar,1,9499753.32,programas_permanencia,Transferegov,1,registro_isolado
3205200,VILA VELHA,ES,primeira_infancia,1,5483340.56,creche_pre_escola,Transferegov,1,registro_isolado
3205200,VILA VELHA,ES,seguranca_alimentar,3,1829543.8599999999,agricultura_familiar;equipamentos_san,Transferegov,2,registros_recorrentes
3205309,VITÓRIA,ES,busca_ativa_escolar,1,3508897.71,programas_permanencia,Transferegov,1,registro_isolado
3205309,VITÓRIA,ES,primeira_infancia,1,3508897.71,creche_pre_escola,Transferegov,1,registro_isolado
3300233,ARMAÇÃO DOS BÚZIOS,RJ,primeira_infancia,1,3922709.47,creche_pre_escola,Transferegov,1,registro_isolado
3300308,BARRA DO PIRAÍ,RJ,busca_ativa_escolar,1,8818752.52,programas_permanencia,Transferegov,1,registro_isolado
3300308,BARRA DO PIRAÍ,RJ,primeira_infancia,2,10061894.46,creche_pre_escola,Transferegov,1,registro_isolado
3300407,BARRA MANSA,RJ,primeira_infancia,1,3922709.47,creche_pre_escola,Transferegov,1,registro_isolado
3300407,BARRA MANSA,RJ,seguranca_alimentar,1,3000000.0,agricultura_familiar,Transferegov,1,registro_isolado
3300506,Bom Jardim,RJ,busca_ativa_escolar,2,45939.0,transporte_escolar,PNCP,1,registro_isolado
3300506,Bom Jardim,RJ,primeira_infancia,2,45939.0,creche_pre_escola,PNCP,1,registro_isolado
3300605,BOM JESUS DO ITABAPOANA,RJ,primeira_infancia,1,12278369.98,creche_pre_escola;visitacao_domiciliar,Transferegov,1,registro_isolado
3300704,CABO FRIO,RJ,busca_ativa_escolar,1,8818752.52,programas_permanencia,Transferegov,1,registro_isolado
3300704,CABO FRIO,RJ,seguranca_alimentar,3,4500000.0,agricultura_familiar,Transferegov,2,registros_recorrentes
3300803,CACHOEIRAS DE MACACU,RJ,busca_ativa_escolar,1,11037339.63,programas_permanencia,Transferegov,1,registro_isolado
3300803,CACHOEIRAS DE MACACU,RJ,primeira_infancia,1,6874389.46,creche_pre_escola,Transferegov,1,registro_isolado
3300803,Cachoeiras de Macacu,RJ,primeira_infancia,1,18360.0,creche_pre_escola,PNCP,1,registro_isolado
3300902,CAMBUCI,RJ,primeira_infancia,1,3922709.46,creche_pre_escola,Transferegov,1,registro_isolado
3300902,CAMBUCI,RJ,saude_mental,1,351000.0,alcool_drogas,Transferegov,1,registro_isolado
3300951,COMENDADOR LEVY GASPARIAN,RJ,busca_ativa_escolar,1,12297017.93,programas_permanencia,Transferegov,1,registro_isolado
3300951,COMENDADOR LEVY GASPARIAN,RJ,primeira_infancia,2,10061894.46,creche_pre_escola,Transferegov,1,registro_isolado
3301108,CANTAGALO,RJ,primeira_infancia,1,3709710.25,creche_pre_escola,Transferegov,1,registro_isolado
3301306,CASIMIRO DE ABREU,RJ,busca_ativa_escolar,1,12297017.93,programas_permanencia,Transferegov,1,registro_isolado
3301306,CASIMIRO DE ABREU,RJ,primeira_infancia,2,10061894.46,creche_pre_escola,Transferegov,1,registro_isolado
3301504,CORDEIRO,RJ,primeira_infancia,1,3922709.46,creche_pre_escola,Transferegov,1,registro_isolado
3301504,Cordeiro,RJ,saude_mental,1,243.5,raps_geral,PNCP,1,registro_isolado
3301603,DUAS BARRAS,RJ,primeira_infancia,1,3709710.25,creche_pre_escola,Transferegov,1,registro_isolado
3301702,DUQUE DE CAXIAS,RJ,primeira_infancia,2,10705221.52,creche_pre_escola,Transferegov,1,registro_isolado
3301876,IGUABA GRANDE,RJ,primeira_infancia,1,900900.9,creche_pre_escola,Transferegov,1,registro_isolado
3301900,ITABORAÍ,RJ,saude_mental,1,1320000.0,raps_geral,Transferegov,1,registro_isolado
3302007,ITAGUAÍ,RJ,busca_ativa_escolar,1,12591984.36,programas_permanencia,Transferegov,1,registro_isolado
3302007,ITAGUAÍ,RJ,primeira_infancia,2,10650442.56,creche_pre_escola,Transferegov,1,registro_isolado
3302007,Itaguaí,RJ,primeira_infancia,3,5341150.65,creche_pre_escola,PNCP,2,registros_recorrentes
3302007,Itaguaí,RJ,saude_mental,2,2072336.3,caps,PNCP,1,registro_isolado
3302007,Itaguaí,RJ,seguranca_alimentar,19,715113.31,agricultura_familiar,PNCP,3,atividade_substancial
3302056,ITALVA,RJ,primeira_infancia,1,3801500.0,creche_pre_escola,Transferegov,1,registro_isolado
3302205,ITAPERUNA,RJ,busca_ativa_escolar,1,12297017.93,programas_permanencia,Transferegov,1,registro_isolado
3302254,ITATIAIA,RJ,primeira_infancia,2,10061894.46,creche_pre_escola,Transferegov,1,registro_isolado
3302270,JAPERI,RJ,busca_ativa_escolar,1,8835396.61,programas_permanencia,Transferegov,1,registro_isolado
3302270,JAPERI,RJ,primeira_infancia,1,3922709.47,creche_pre_escola,Transferegov,1,registro_isolado
3302270,Japeri,RJ,seguranca_alimentar,1,257730.0,alimentacao_escolar,PNCP,1,registro_isolado
3302403,MACAÉ,RJ,busca_ativa_escolar,1,10903159.47,programas_permanencia,Transferegov,1,registro_isolado
3302403,MACAÉ,RJ,primeira_infancia,1,6139184.99,creche_pre_escola,Transferegov,1,registro_isolado
3302403,Macaé,RJ,saude_mental,1,1603242.3,caps,PNCP,1,registro_isolado
3302502,MAGÉ,RJ,busca_ativa_escolar,1,12297017.93,programas_permanencia,Transferegov,1,registro_isolado
3302502,MAGÉ,RJ,primeira_infancia,1,4883480.66,creche_pre_escola,Transferegov,1,registro_isolado
3302502,MAGÉ,RJ,seguranca_alimentar,3,12762968.0,agricultura_familiar,Transferegov,2,registros_recorrentes
3302601,MANGARATIBA,RJ,primeira_infancia,1,3922709.47,creche_pre_escola,Transferegov,1,registro_isolado
3302700,MARICÁ,RJ,primeira_infancia,1,3922709.46,creche_pre_escola,Transferegov,1,registro_isolado
3302700,MARICÁ,RJ,seguranca_alimentar,1,783756.54,equipamentos_san,Transferegov,1,registro_isolado
3302700,Maricá,RJ,primeira_infancia,1,2932909.69,creche_pre_escola,PNCP,1,registro_isolado
3302700,Maricá,RJ,seguranca_alimentar,1,2932909.69,alimentacao_escolar,PNCP,1,registro_isolado
3302809,MENDES,RJ,primeira_infancia,1,6162758.73,creche_pre_escola,Transferegov,1,registro_isolado
3302858,MESQUITA,RJ,primeira_infancia,1,6139184.99,creche_pre_escola,Transferegov,1,registro_isolado
3302908,MIGUEL PEREIRA,RJ,busca_ativa_escolar,1,10558009.59,programas_permanencia,Transferegov,1,registro_isolado
3302908,MIGUEL PEREIRA,RJ,primeira_infancia,1,3709943.19,creche_pre_escola,Transferegov,1,registro_isolado
3303005,MIRACEMA,RJ,busca_ativa_escolar,1,10558009.59,programas_permanencia,Transferegov,1,registro_isolado
3303104,NATIVIDADE,RJ,primeira_infancia,1,3922709.47,creche_pre_escola,Transferegov,1,registro_isolado
3303302,NITERÓI,RJ,seguranca_alimentar,1,476525.92,equipamentos_san,Transferegov,1,registro_isolado
3303302,Niterói,RJ,saude_mental,1,174852.48,caps,PNCP,1,registro_isolado
3303401,NOVA FRIBURGO,RJ,primeira_infancia,1,6139184.99,creche_pre_escola,Transferegov,1,registro_isolado
3303500,NOVA IGUAÇU,RJ,busca_ativa_escolar,1,12700746.51,programas_permanencia,Transferegov,1,registro_isolado
